day_hr,num_trades,total_usd,total_fees_usd,num_new_positions,liq_usd_added,liq_usd_net
2022-01-21 23:00:00.000 UTC,2952,5.13910967878452e+08,872232.0942101494,6,1.12314051164449e+06,-6.663526183329047e+07
2022-01-10 08:00:00.000 UTC,1896,6.769097823133697e+07,240961.19135551224,14,1.2299067880089443e+07,9.750225135793881e+06
2021-11-16 18:00:00.000 UTC,1664,1.037183958520974e+08,163373.04903497163,9,1.3707184260779014e+06,-763902.6988234487
2021-11-06 05:00:00.000 UTC,1772,5.013831470644387e+07,118585.33967714035,15,4.9804997585732214e+07,427377.41477078013
2021-10-16 20:00:00.000 UTC,1547,4.983286206335841e+07,107547.6626503763,21,3.296978252468324e+06,-139504.271206683
2021-10-16 08:00:00.000 UTC,1541,1.4105995995508707e+08,241736.97865483045,23,9.125898871181788e+06,-1.769098067540852e+07
2021-06-09 02:00:00.000 UTC,1797,5.589922411068304e+07,136845.9984760737,49,8.581787682659352e+06,466072.80348971195
2021-06-06 10:00:00.000 UTC,1067,1.5182492741401857e+07,42999.75683620302,44,3.2374069407428126e+06,-41542.41466203491
2021-05-13 02:00:00.000 UTC,1396,6.711288074168484e+07,244751.8067427657,19,7.755707907799186e+06,6.854278353661794e+06
2023-05-11 04:00:00.000 UTC,4060,2.3060594648431774e+07,57725.50908842508,16,2.0229473774387224e+06,168041.87109168465
2023-04-25 06:00:00.000 UTC,1443,2.4397145572562046e+07,24920.83756909386,36,9.629497539501478e+07,237441.83265378771
2023-04-21 01:00:00.000 UTC,1762,1.4538199785915256e+07,21329.977171608,29,5.078613481787692e+06,-1.1435440578552824e+06
2023-04-10 16:00:00.000 UTC,1959,4.947228457620306e+07,71014.40605626265,28,2.026169388463135e+08,334884.5287704378
2023-04-09 11:00:00.000 UTC,1219,1.2023081990640674e+07,13662.699333420289,21,1.449805931961016e+07,-1.5466132430172144e+06
2023-02-16 19:00:00.000 UTC,2941,5.083833541025514e+07,75863.8689973429,76,8.413431192578265e+07,201152.78251547285
2023-02-03 14:00:00.000 UTC,2550,7.871784428648587e+07,88467.64214143058,33,4.896826472729079e+07,-1.958977906865713e+06
2023-01-20 07:00:00.000 UTC,1521,1.5145475012479767e+07,18727.86197516723,37,2.0016534112444904e+08,-331647.4661970413
2022-12-31 02:00:00.000 UTC,1246,8.498835778844763e+06,11815.356451156871,36,1.278111655715614e+08,1.4229634659950451e+06
2022-12-29 13:00:00.000 UTC,1386,1.7736633072502207e+07,18068.00814030711,25,2.0255594636677688e+08,70745.41409482545
2022-11-17 19:00:00.000 UTC,1905,2.7840331928662118e+07,25882.3074823572,33,6.505783373522728e+07,-1.3382629512387572e+06
2022-11-10 13:00:00.000 UTC,6226,5.34644655943057e+08,641002.3215759527,48,7.917551710185477e+07,-684058.8363818018
2022-10-11 00:00:00.000 UTC,2718,1.0456925001269849e+08,138580.2068395963,21,9.196201055724733e+07,-6.509684563492175e+06
2022-09-19 00:00:00.000 UTC,2589,3.426591290225262e+07,42392.8517588984,36,4.417386860168205e+07,-4.1191770743179424e+06
2022-09-06 12:00:00.000 UTC,2710,7.738604039733079e+07,65982.13122211001,44,6.569602388425601e+07,-804293.6225306594
2022-09-04 22:00:00.000 UTC,1293,1.5922963522789024e+07,16351.506396632878,26,1.376682893396732e+07,383775.8648101992
2022-08-17 03:00:00.000 UTC,1465,2.0132644877068542e+07,41896.254034553116,43,3.495290304223529e+06,158464.4816565102
2022-07-02 13:00:00.000 UTC,1238,1.4952047974292982e+07,18376.49795140878,28,2.8754168823695786e+07,1.123620324402951e+06
2022-06-30 17:00:00.000 UTC,949,2.377131778632558e+07,23191.205182427704,6,1.0314933321508473e+06,729485.9866137125
2022-06-20 12:00:00.000 UTC,2238,7.816565110282539e+07,101564.9654657622,24,6.0613072352897555e+07,-178826.9718130841
2022-06-19 23:00:00.000 UTC,1727,4.113491671160558e+07,57436.82208526578,32,8.024786210007076e+07,257297.62252369584
2022-06-09 04:00:00.000 UTC,753,1.2106181941454763e+07,13679.340813061468,17,1.7924177848535925e+07,475759.67218330025
2022-04-28 10:00:00.000 UTC,1264,2.797702013846509e+07,40644.78640270344,16,1.272434553605561e+06,-2.4581277311907564e+06
2022-03-13 22:00:00.000 UTC,1841,9.012369636414078e+07,153143.81052261265,10,715285.8895781828,72095.33985539639
2022-02-28 00:00:00.000 UTC,1119,7.509406438175614e+07,79654.61285848833,5,2.956220696393164e+07,-446429.4509522457
2022-02-15 19:00:00.000 UTC,1037,5.701087376441003e+07,73260.47745652666,13,3.0451158933471693e+06,2.118407123627707e+06
2022-02-11 12:00:00.000 UTC,1357,6.639837748303569e+07,72627.5808739897,25,1.9822680875591284e+06,1.3527383697641713e+06
2022-01-27 06:00:00.000 UTC,1260,4.016454908269418e+07,64033.99910174519,7,1.0588784383117061e+07,8.909723827133387e+06
2022-01-24 00:00:00.000 UTC,1056,1.527865134711699e+08,134677.27334629482,5,27248.201736417825,-4.056413383662867e+06
2022-01-09 14:00:00.000 UTC,663,3.423021262632788e+07,47234.00490533372,5,226588.1491439508,44113.25176079747
2022-01-02 04:00:00.000 UTC,1640,4.5601173264803186e+07,101885.6670541031,18,3.969113923426401e+07,3.763117713384315e+07
2021-12-27 20:00:00.000 UTC,1681,5.194261578411618e+07,104551.58343822953,6,2.6404660641705007e+06,1.1872020166759999e+06
2021-12-19 01:00:00.000 UTC,1208,7.580924015779248e+07,129437.75397615766,17,3.7237194623865e+07,2.5645868037312343e+06
2021-11-24 07:00:00.000 UTC,1991,5.8914450848836966e+07,125555.07772702395,12,1.7994813202078727e+06,-1.5055638653103008e+06
2021-11-14 21:00:00.000 UTC,1557,7.673937505600928e+07,118833.20113632645,13,922249.694903517,-5.194765843436654e+06
2021-11-11 06:00:00.000 UTC,1860,5.238701457720627e+07,134129.1876603726,17,2.3725686536697866e+06,325323.4438224633
2021-10-29 18:00:00.000 UTC,1504,5.561982702833453e+07,106599.4518134422,18,4.807607996473555e+06,75671.67674396676
2021-10-22 12:00:00.000 UTC,1674,4.091871597083402e+07,76008.3213425856,16,1.3407970610625625e+06,-6.892320422350239e+06
2021-10-16 04:00:00.000 UTC,1540,3.887151176257176e+07,85387.36972999388,17,2.6843635477395887e+06,732171.7558240615
2021-10-03 09:00:00.000 UTC,1509,3.3222469013403818e+07,68219.54841238797,22,901279.418842239,-339072.8053250154
2021-09-21 20:00:00.000 UTC,2277,1.825068316664223e+08,386721.2278258871,10,3.5534257513091914e+07,-841960.9262979917
2021-08-30 04:00:00.000 UTC,1603,4.0266692132448696e+07,65931.72746990346,12,1.0336772632579106e+06,532310.7656711617
2021-08-24 04:00:00.000 UTC,1795,4.242479777176247e+07,93080.73479376911,7,93722.36958016524,-24300.60059278471
2021-07-19 01:00:00.000 UTC,2197,4.083597229767361e+07,76301.07380546338,35,2.524479928458745e+07,-32331.298210858833
2021-07-03 02:00:00.000 UTC,1882,1.7957981660055187e+07,30240.46367989185,49,8.913128624190941e+06,-1.6048783130324981e+06
2021-06-14 10:00:00.000 UTC,1509,2.5586952926624637e+07,52686.00823356859,39,3.458565716395149e+06,2.135720726848996e+06
2021-06-13 04:00:00.000 UTC,1423,1.8323733922619786e+07,37536.771119661666,37,7.752555265916114e+06,2.104592304422027e+06
2021-05-21 06:00:00.000 UTC,1065,3.760886740533749e+07,101306.67247030376,46,7.9165893895719275e+06,4.142110465013654e+06
2023-06-11 19:00:00.000 UTC,1659,1.3028112276897278e+07,15885.865835044742,14,294655.537952702,144668.1516548377
2023-06-08 13:00:00.000 UTC,1791,4.71878925374258e+07,38544.20087063795,15,1.6788879286844365e+07,-1.6748648208038954e+06
2023-06-05 17:00:00.000 UTC,3150,6.400317903913722e+07,73283.17036286242,17,4.2226265527530104e+07,-1.5664341762714118e+06
2023-05-30 19:00:00.000 UTC,2503,2.0784907096477352e+07,35537.365559277445,18,9.235275472119719e+07,193607.6320264188
2023-05-14 17:00:00.000 UTC,3108,1.5981691274944382e+07,31568.85717768345,16,890403.3324692643,-1.3586367979111439e+06
2023-05-08 08:00:00.000 UTC,3480,4.465840019339643e+07,97519.663548632,18,1.5483111705360834e+07,-149051.22288133658
2023-03-02 08:00:00.000 UTC,2706,5.92895327601051e+07,55249.91308468553,42,1.2012324755035776e+08,-85237.85555452248
2023-02-27 12:00:00.000 UTC,2219,2.3871997843776733e+07,35098.5819242522,18,2.023622547554379e+08,-2.55021817050599e+06
2023-02-21 21:00:00.000 UTC,3505,1.0642616279823177e+08,117900.78679376357,49,1.0910075203592344e+08,745100.0345805167
2023-01-19 02:00:00.000 UTC,1994,1.9733572960098006e+07,23768.972172852413,45,1.8262535824754345e+08,43232.54550613216
2022-12-24 02:00:00.000 UTC,1005,6.255992495940276e+06,9504.545624057246,33,4.999176880412771e+07,580176.6185237376
2022-12-01 11:00:00.000 UTC,1428,1.808622374441536e+07,14195.40388693956,34,1.5945636630863878e+08,-654032.4442643785
2022-12-01 04:00:00.000 UTC,1317,2.1380197854657505e+07,12204.387160908092,56,2.1264782899893877e+08,9.780160600016316e+06
2022-10-21 09:00:00.000 UTC,2012,4.698754921499416e+07,41935.66105004843,29,2.868952686197948e+07,-36695.238231227646
2022-10-12 02:00:00.000 UTC,1263,7.119128166819781e+06,13574.816179900052,26,441284.38286766777,-479030.4269787295
2022-08-22 06:00:00.000 UTC,2185,5.551744590758859e+07,64547.98723886677,26,1.3201608185060775e+08,-1.0915006384593371e+07
2022-07-22 20:00:00.000 UTC,1838,4.3259710485208705e+07,39760.64068214301,25,1.0338669470480694e+08,7.597331775818135e+06
2022-07-15 11:00:00.000 UTC,1742,4.333419748836896e+07,55551.50389106415,17,2.9950479886581015e+07,-225420.7661429079
2022-07-03 17:00:00.000 UTC,1050,8.981686415001195e+06,11879.625672096388,25,4.4586684134774795e+06,-278238.27905635844
2022-06-28 07:00:00.000 UTC,1111,2.505358273946847e+07,38178.91625819509,20,3.985533678581472e+07,152536.26232794393
2022-05-18 08:00:00.000 UTC,1306,3.769822334644894e+07,35462.26082833364,41,3.1056902143562175e+06,-6.160627962274859e+06
2022-04-29 03:00:00.000 UTC,2347,6.696166424189634e+07,134063.16355227443,34,4.918619481322319e+07,602181.8599808726
2022-04-11 00:00:00.000 UTC,2154,1.2485150072302932e+08,160438.21430397878,9,1.072379554912988e+06,-1.2858305669610049e+06
2022-04-01 03:00:00.000 UTC,1146,6.490024161507849e+07,83901.66180165335,16,4.629660173512314e+06,141876.87615127995
2022-03-07 19:00:00.000 UTC,2472,1.1465776574375519e+08,152020.50441490242,16,4.157138541012654e+07,-97144.01757582945
2022-02-15 11:00:00.000 UTC,1445,5.632945440961237e+07,65695.99501106623,17,1.493329630225616e+07,1.2654355819848116e+07
2022-01-29 04:00:00.000 UTC,1067,5.014097912602635e+07,67237.18627512551,9,1.3889612535960157e+06,-2.85281151914699e+07
2022-01-25 02:00:00.000 UTC,1440,5.25611916160073e+07,72378.08208630473,12,1.1997770783535964e+06,-4.11634287306582e+06
2021-12-25 20:00:00.000 UTC,2616,6.080140521364201e+07,169615.3815540918,13,9.567852969102418e+06,-1.1866868556345953e+06
2021-12-24 05:00:00.000 UTC,1587,4.401431796596997e+07,86130.9476297121,18,1.4977082292825694e+06,-3.879051596760892e+06
2021-09-26 21:00:00.000 UTC,1255,2.3842243449932512e+07,49801.13150082694,16,2.238112822180865e+07,985438.1824222327
2021-09-05 03:00:00.000 UTC,1502,4.6410417875653416e+07,137062.08359945932,8,1.1193277299496906e+06,230179.58800016163
2021-08-21 22:00:00.000 UTC,1845,2.876304907617761e+07,52330.58472562335,21,3.4509844975672364e+07,2.259100266734683e+07
2021-08-10 04:00:00.000 UTC,1598,4.241097645261739e+07,76039.90641710309,32,1.2725741125487767e+06,67257.52455033106
2021-08-02 05:00:00.000 UTC,1644,1.4699832333493566e+07,32749.843957361678,31,1.4240616089972768e+07,-1.969417708551662e+07
2021-07-18 03:00:00.000 UTC,2418,2.1969393622085296e+07,76542.90880041197,32,9.874275129998592e+07,-351379.32564536756
2021-07-08 21:00:00.000 UTC,2395,4.006762753527069e+07,82212.02391195235,36,8.232106146814706e+06,7.079690117891821e+06
2023-07-23 22:00:00.000 UTC,1288,6.905381312851053e+06,10692.48775183949,2,99980.2548159204,72191.88653999317
2023-07-21 18:00:00.000 UTC,1294,2.3182950526654225e+07,30688.5747167907,5,2.511149312259281e+06,220048.93945319467
2023-07-08 12:00:00.000 UTC,1622,1.1089488839713417e+07,19315.48023185974,3,17014.425242624347,-8465.13116159119
2023-06-12 03:00:00.000 UTC,1741,4.085579968931904e+07,24224.1407901877,17,6.078054922135778e+06,431952.34003568336
2023-06-02 20:00:00.000 UTC,1889,1.8315486104805544e+07,21966.540483613273,16,2.382279775825893e+07,-2.516091237641838e+06
2023-05-25 08:00:00.000 UTC,2866,1.3275590644599047e+07,30629.519282672416,18,4.087587376885436e+07,291991.7119356898
2023-03-11 08:00:00.000 UTC,6632,6.982449493299077e+08,537387.3445674342,44,6.969035446190216e+07,-2.526489365423839e+07
2023-02-15 21:00:00.000 UTC,3455,9.714789301796216e+07,105922.77437376547,50,8.255717562817533e+07,2.122611858827163e+06
2023-02-09 12:00:00.000 UTC,2610,3.671924473003941e+07,49951.65773903775,37,2.4454221043207448e+07,1.8533306708671001e+06
2023-02-04 06:00:00.000 UTC,1502,2.5759727987249028e+07,20795.42484669285,21,9.835844761204979e+07,-1.6141360229035527e+06
2023-01-25 16:00:00.000 UTC,1987,5.9765241522089474e+07,52281.402763224614,38,1.8594070296921572e+08,-117300.18653465429
2022-11-06 20:00:00.000 UTC,1795,2.2222832176936176e+07,24942.324427960197,36,1.0498777983339119e+08,-1.2583762934947044e+06
2022-10-23 12:00:00.000 UTC,1500,2.3925366680697273e+07,19715.987041987246,24,1.0088347920805035e+07,1.0916830605879528e+06
2022-10-23 00:00:00.000 UTC,1581,2.2182336942324538e+07,17579.946210754348,24,1.032281847693484e+08,140475.68231632953
2022-10-14 13:00:00.000 UTC,1814,4.713150099062855e+07,44732.09809678746,41,1.4056282548371747e+08,10239.622498555167
2022-09-08 06:00:00.000 UTC,1605,2.6890529859415624e+07,30345.214773787353,30,7.643517628028871e+07,-50439.46043891767
2022-07-19 23:00:00.000 UTC,1899,7.528159015993913e+07,95792.42899185895,22,7.13358833151423e+07,749206.8782755159
2022-06-01 01:00:00.000 UTC,1236,2.175107702083646e+07,23104.733891412994,17,1.8515052701544412e+06,-497051.9449403462
2022-04-30 22:00:00.000 UTC,3010,9.37940500223623e+07,174688.55714403186,15,2.7893446515183214e+07,-259666.0142493195
2022-04-17 13:00:00.000 UTC,1639,7.139714466105126e+07,90245.18331302011,15,2.8875361169685344e+06,-1.6738633997865105e+06
2022-04-15 23:00:00.000 UTC,1110,2.9580319673146628e+07,40395.16469873096,19,6.093279648289023e+06,963083.1500902256
2022-02-24 10:00:00.000 UTC,2272,1.1573078025227922e+08,120274.31804598746,13,2.158492604209447e+06,8923.444884124998
2022-02-22 20:00:00.000 UTC,1044,6.945483646822016e+07,80895.07226021198,11,2.5931996894026785e+06,-1.5136636998034106e+06
2022-02-21 12:00:00.000 UTC,1675,1.0219724940759212e+08,123711.70900423595,14,1.0250697881266384e+06,46792.84742846523
2022-01-19 23:00:00.000 UTC,1336,6.1695033234978735e+07,103546.23223150562,6,739925.7874027728,159107.67817984225
2022-01-18 21:00:00.000 UTC,1736,1.146703369418042e+08,213324.45221262096,11,4.155927900054339e+07,5.509245719351923e+06
2022-01-09 22:00:00.000 UTC,852,4.462190908012647e+07,67970.87205930425,9,306734.00306516397,-699313.8821644308
2022-01-06 06:00:00.000 UTC,1100,6.5790151743430205e+07,109753.26435319285,14,6.593859344071382e+06,-327148.3676872386
2022-01-01 03:00:00.000 UTC,833,1.9402481785832275e+07,50346.678513581755,6,946485.6298129986,-2.5562416969830617e+06
2021-12-06 05:00:00.000 UTC,1351,6.237039194568685e+07,105733.44685545714,16,7.822656623696808e+06,3.540206473571111e+06
2021-10-02 02:00:00.000 UTC,1391,3.559157482710339e+07,85776.69442244174,16,2.3744828475870336e+06,-1288.6318880740146
2021-06-25 04:00:00.000 UTC,2088,2.096615711891251e+07,42719.58682504111,58,3.109355753031889e+06,1.1410410371415797e+06
2021-06-03 17:00:00.000 UTC,1498,2.4965648432905927e+07,61619.044806469705,55,4.501884638807839e+06,1.6112159651337338e+06
2021-05-20 11:00:00.000 UTC,1296,4.107362516307551e+07,116682.33909967002,47,8.682594441678222e+06,6.819838538114297e+06
2021-05-08 08:00:00.000 UTC,1796,2.58828413332103e+07,114384.97949301751,42,4.510355930773711e+06,-6.76173768625852e+06
2023-07-13 08:00:00.000 UTC,1061,4.655166504638416e+06,6005.466421252634,9,2.536810840324371e+06,-416301.5012295226
2023-06-28 12:00:00.000 UTC,1975,3.169891477300675e+07,30002.92806326359,12,133736.1904970198,-1.651449679759944e+06
2023-06-24 11:00:00.000 UTC,1127,6.15137521706736e+06,13097.384169689401,12,3.55512669940867e+06,-1.0926749011508755e+06
2023-06-13 22:00:00.000 UTC,1867,2.3480671897231545e+07,25676.88133385984,12,877356.9422606226,584092.6551016348
2023-05-20 18:00:00.000 UTC,2395,1.6178530418847563e+07,32613.347888268487,15,2.666965591224954e+07,1.580933286128467e+06
2023-04-05 15:00:00.000 UTC,2934,6.14532398937842e+07,87985.89945136523,39,2.0225343918294367e+08,1.5027048223407748e+06
2023-03-12 03:00:00.000 UTC,2306,8.535094370213026e+07,63133.6605114986,43,3.2603651909708236e+06,705908.524140434
2023-03-04 21:00:00.000 UTC,2578,4.266744595572687e+07,56168.85950260175,29,7.999237988729846e+07,13939.457166770357
2023-02-26 06:00:00.000 UTC,1441,1.4842249719789779e+07,18197.33094022,24,3.9504969635364665e+06,-82774.89963316536
2023-01-13 14:00:00.000 UTC,1597,6.350589877011182e+07,41137.556156366874,33,1.6219177500106642e+08,1.5398160055087015e+06
2022-12-30 00:00:00.000 UTC,1517,8.37121755444677e+06,10530.330140583921,26,1.6393830929436758e+08,-158471.46970776792
2022-12-24 03:00:00.000 UTC,945,9.46201570822593e+06,9915.353840106267,39,1.1973936758259717e+08,72394.5560195846
2022-11-29 20:00:00.000 UTC,1892,3.4321747001964234e+07,35897.00453689819,61,1.974536154336308e+08,584790.8993848005
2022-11-07 21:00:00.000 UTC,2423,7.394512011063269e+07,76996.2577759051,48,1.351577306961126e+08,2.0571627750373504e+06
2022-10-26 12:00:00.000 UTC,2655,5.1889427090013675e+07,66527.43886049528,79,2.945860596381239e+08,2.1697666896294565e+06
2022-10-04 08:00:00.000 UTC,2624,5.192576222546214e+07,54629.39325783425,52,1.8938569243485633e+08,4.521210422392763e+06
2022-07-28 18:00:00.000 UTC,2681,6.86897171356468e+07,108794.98493152198,33,1.0625581849110898e+07,2.0436225146094058e+06
2022-07-23 08:00:00.000 UTC,2085,5.034397953404882e+07,65107.137357044216,34,3.566902439631228e+07,816332.0237987321
2022-07-22 21:00:00.000 UTC,1612,4.8004059771733016e+07,36930.39183959723,34,2.542794866570592e+08,431117.4589743473
2022-07-14 06:00:00.000 UTC,1448,2.5055453857558683e+07,32105.60861334403,28,995909.2504747775,-3.511891189962753e+06
2022-05-20 08:00:00.000 UTC,1093,3.364433449016801e+07,25641.700553105475,41,1.1072599752364727e+07,1.0961804061433254e+06
2022-05-20 02:00:00.000 UTC,1186,4.754836300291077e+07,51852.885337574335,15,1.1536855504879114e+08,103123.61244331126
2022-05-16 04:00:00.000 UTC,1659,4.328978918982255e+07,46967.86650514145,27,7.602327139571723e+07,2.7039341803034996e+06
2022-05-08 23:00:00.000 UTC,1733,6.055814915632499e+07,58931.785424076326,45,3.547581645462985e+07,-9.293621272944788e+06
2022-03-30 13:00:00.000 UTC,1770,8.415950751351e+07,108882.32901184683,13,498709.56340840296,-1.5867652793082881e+06
2022-03-26 07:00:00.000 UTC,999,3.139000447535951e+07,47173.61826306201,12,4.2225008870361544e+07,-449102.3478035629
2022-03-25 07:00:00.000 UTC,2018,7.331320893905735e+07,93151.91288054147,36,5.3382773300346285e+07,-3.987076826659606e+07
2022-03-09 00:00:00.000 UTC,1223,4.174937409908193e+07,57101.600857860656,8,5.691731527846886e+06,-297361.7903969036
2022-01-30 20:00:00.000 UTC,1126,1.0962536392290989e+08,94998.63447948426,7,1.1279054053932713e+07,420645.77209797036
2021-12-28 03:00:00.000 UTC,1938,1.1196126565977928e+08,207695.0554233373,9,586039.1242747632,183176.1634138546
2021-12-26 01:00:00.000 UTC,2117,4.470236282994128e+07,113154.30529475767,12,3.4728282296767207e+06,521496.8723815565
2021-11-07 08:00:00.000 UTC,1589,2.6278302728827015e+07,65984.12207976535,17,1.2617530752615565e+06,-75077.84136804276
2021-10-24 03:00:00.000 UTC,1392,2.255890919366888e+07,57302.92271743131,20,4.847545388465707e+07,1.2589886726619375e+06
2021-10-21 22:00:00.000 UTC,1706,7.506719688799721e+07,103796.79588601856,19,1.1793707787331888e+07,-6.797863524872202e+06
2021-10-10 01:00:00.000 UTC,1707,7.94626917335512e+07,149922.14227106806,15,1.2355332175601253e+06,-1.122767246695172e+06
2021-10-01 22:00:00.000 UTC,1295,5.761118693412577e+07,89650.80701116525,18,5.939018494715134e+06,2.666596904338522e+06
2021-09-30 02:00:00.000 UTC,996,3.504996312242924e+07,73415.99832639043,8,413276.52356140944,83812.55211380697
2021-08-12 10:00:00.000 UTC,1723,2.135511462395987e+07,46914.423005843935,21,857689.8485045444,-489375.68062521185
2021-07-16 22:00:00.000 UTC,1911,2.308633239855612e+07,53883.92345982901,29,2.387159452349739e+06,1.229409294862498e+06
2021-07-08 11:00:00.000 UTC,2300,5.691219860654853e+07,113041.25187736876,47,2.1714001928503208e+07,-2.399953916047954e+06
2021-06-23 15:00:00.000 UTC,2061,4.239776664522036e+07,87063.57505245277,55,8.345702776911859e+06,2.3765022190143e+06
2021-06-22 15:00:00.000 UTC,2645,9.315570561476278e+07,203611.67789583915,37,3.1292791871460382e+07,2.3476412282019597e+07
2021-06-21 19:00:00.000 UTC,1980,3.997971493057806e+07,74099.43270895552,49,7.732675482926407e+06,-971738.8791885214
2021-06-10 21:00:00.000 UTC,1903,2.8135867841078293e+07,72118.88762066023,48,1.21152064611758e+06,730906.3679155355
2021-06-06 08:00:00.000 UTC,1133,3.6636411232036e+07,99698.66694227348,53,1.898805584492429e+07,1.5523191708775984e+07
2021-05-20 04:00:00.000 UTC,1332,6.894519359068121e+07,252370.35541480617,29,3.6017510781502156e+06,-3.3360218566818004e+06
2021-05-11 17:00:00.000 UTC,1238,1.3783531281171361e+07,43578.85135958553,12,1.1683826425342336e+07,1.0667919265620457e+07
2023-07-23 20:00:00.000 UTC,1306,7.140233316108068e+06,12205.36254017453,8,760343.2700723034,-4033.7455095068435
2023-07-22 12:00:00.000 UTC,2048,1.6248317971203709e+07,37330.566547104056,10,71971.86319228807,-38553.0227041402
2023-07-15 03:00:00.000 UTC,1209,2.0734354404508114e+07,18278.111950500697,15,6.316740163162891e+06,-113529.04841433973
2023-07-01 21:00:00.000 UTC,1212,5.524572328430143e+06,9665.982446039197,5,213081.9813302104,179104.0906100152
2023-06-26 03:00:00.000 UTC,1401,9.647128321851369e+06,13849.46752024537,12,1.5533458866838128e+06,-176875.0520266897
2023-05-26 14:00:00.000 UTC,3818,4.477666677735436e+07,75033.26088703358,13,1.2928603502663054e+07,-7.141857018078116e+06
2023-05-25 20:00:00.000 UTC,3446,1.7552497845848404e+07,53269.515423727345,18,3.95678375395909e+06,3.6495854239370446e+06
2023-05-10 18:00:00.000 UTC,3708,4.835340931009283e+07,62237.61220989011,12,2.569105091362867e+06,-2.8175552845053454e+06
2023-04-03 03:00:00.000 UTC,1445,2.388072927319272e+07,23510.788032856624,31,1.4902994902198112e+08,89521.00566188103
2023-03-31 13:00:00.000 UTC,2355,6.479408178923631e+07,64779.13472504995,30,5.3685837263918504e+07,-1.769486914293616e+06
2023-03-13 21:00:00.000 UTC,2462,5.172010455150729e+07,44092.45868611553,46,1.2074804072781405e+08,-568179.0441261282
2023-02-06 02:00:00.000 UTC,2116,2.990551572781054e+07,34988.406443647415,35,5.9980346313796565e+07,-1.7414216998266103e+06
2022-12-31 13:00:00.000 UTC,1207,7.331536600709805e+06,9252.940326027641,36,4.66863216473885e+07,2.3674753814992546e+06
2022-12-18 02:00:00.000 UTC,1336,7.617361246936298e+06,12317.620459300411,27,1.1184335133287191e+08,409286.2716581208
2022-12-16 11:00:00.000 UTC,2139,3.2072200905230626e+07,23463.590591858814,50,4.6711133054868406e+08,-2.3527519321549293e+06
2022-11-23 10:00:00.000 UTC,2061,5.039115072444377e+07,37931.719556568314,48,2.802816920413706e+07,-895786.0622141915
2022-10-24 08:00:00.000 UTC,1532,3.331888787052597e+07,26446.702551983275,25,1.0515520489200091e+08,740.4913475822532
2022-10-18 17:00:00.000 UTC,1165,1.1551339958330583e+07,16468.6746586484,11,2.259332559909896e+07,410343.09339832014
2022-08-31 07:00:00.000 UTC,1222,3.3421118170084756e+07,30987.09655884223,15,7.568749556647473e+06,-3.4519936935038246e+07
2022-08-30 19:00:00.000 UTC,2720,1.3127288865161543e+08,182524.63653230638,19,5.644995526277971e+07,650422.1435999611
2022-08-12 06:00:00.000 UTC,1715,6.602867602236339e+07,49504.60576359408,46,8.823449875785905e+07,-1.002220577220308e+07
2022-07-27 23:00:00.000 UTC,2036,5.232602911210059e+07,48454.692211698784,23,1.520908048222997e+08,503934.9176651016
2022-07-01 11:00:00.000 UTC,1632,5.817841762195157e+07,44588.69288307078,24,2.484790399445367e+07,80228.7306015554
2022-05-20 07:00:00.000 UTC,1199,3.765756927259773e+07,45053.27211751752,21,2.291165640380904e+07,-1.4132661738069393e+06
2022-05-04 11:00:00.000 UTC,2257,1.0174342008975905e+08,173705.270421876,32,7.75072283250539e+07,-1.437205708951363e+06
2022-04-24 04:00:00.000 UTC,1078,1.9288896418043762e+07,41134.68741882516,24,3.647221853755489e+07,1.4654939693877737e+06
2022-04-16 05:00:00.000 UTC,792,1.6428190323675005e+07,20247.886423922337,11,291820.34237277036,175674.72401510767
2022-02-12 06:00:00.000 UTC,1566,7.30584061511258e+07,112357.55499273454,23,4.0257283123061233e+06,2.3343295182855953e+06
2022-01-26 12:00:00.000 UTC,1464,9.332509516342744e+07,77975.8905218739,14,2.869769291307876e+06,-3.5078626033569765e+06
2022-01-23 16:00:00.000 UTC,1498,8.233671495166034e+07,87558.7110188108,11,7.538567420778989e+06,6.80362520496617e+06
2021-12-11 21:00:00.000 UTC,1328,7.402906299866104e+07,130388.86784720694,12,1.1605769326021988e+06,-69016.2933805259
2021-12-09 16:00:00.000 UTC,2441,1.8016844645976174e+08,223254.46550696297,21,3.0356419690160705e+06,615301.1985718491
2021-11-23 20:00:00.000 UTC,2251,8.464072683776525e+07,189473.08592436157,14,4.808232391285507e+06,3.6757217573430603e+06
2021-11-08 19:00:00.000 UTC,1364,5.694939441681364e+07,162556.30748159884,6,1.5039659725385955e+07,-1.0271197633943764e+06
2021-11-05 05:00:00.000 UTC,1709,3.455882992932704e+07,78392.81814044372,12,666521.599766836,-52851.03181536312
2021-10-22 09:00:00.000 UTC,1547,6.158572116112348e+07,90304.46275244646,17,588348.8940391805,-155257.66457190027
2021-10-20 03:00:00.000 UTC,1582,2.5852396790568642e+07,63484.675467842055,16,2.7111663706066288e+07,1.6520400698644184e+07
2021-09-19 23:00:00.000 UTC,1438,4.368578313137285e+07,62010.84304453446,16,2.0962635171733465e+07,960603.4947684668
2021-08-30 09:00:00.000 UTC,1339,2.0618583939591188e+07,44281.4163306461,11,648646.8343428663,413214.0974096701
2021-08-12 02:00:00.000 UTC,1640,4.974364887300797e+07,94071.63343509752,16,1.976223919510665e+06,1.0151378761885439e+06
